parent_gem_entity_id,parent,immediate_project_owner_gem_entity_id,immediate_project_owner,ownership_path_records
E100000001534,JPMorgan Chase & Co Corp,E100001014703,APA Ethane Pty Ltd,1
E100000001534,JPMorgan Chase & Co Corp,E100001015668,PEL 91,1
E100000001534,JPMorgan Chase & Co Corp,E100001015672,PNG LNG Inc,1
E100000001534,JPMorgan Chase & Co Corp,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100000001607,Ørsted A/S,E100000001607,Ørsted A/S,1
E100000001682,Stadtwerke München GmbH,E100001014305,Brae Group,1
E100000001768,APA Group,E100001014703,APA Ethane Pty Ltd,1
E100000001835,Empresa Nacional del Petróleo,E100000001835,Empresa Nacional del Petróleo,1
E100000001835,Empresa Nacional del Petróleo,E100001014669,Enap Sipetrol SA,1
E100000001860,Egyptian General Petroleum Corp,E100001016016,Western Desert Operating Petroleum Co,1
E100000001917,Hindustan Petroleum Corporation Ltd,E100000001916,HPCL-Mittal Energy Ltd,1
E100000001918,Indian Oil Corporation Ltd,E100000001916,HPCL-Mittal Energy Ltd,1
E100000001918,Indian Oil Corporation Ltd,E100001014879,Greater Nile Petroleum Operating Co Ltd,1
E100000001918,Indian Oil Corporation Ltd,E100001015281,Mansarovar Energy Colombia Ltd,1
E100000001918,Indian Oil Corporation Ltd,E100001016002,Vankorneft JSC,1
E100000121185,Rosneftegaz JSC,E100000121263,Naftna Industrija Srbije AD,1
E100000121185,Rosneftegaz JSC,E100001016002,Vankorneft JSC,1
E100000121185,Rosneftegaz JSC,E100001016003,Verkhnechonskneftegaz JSC,1
E100000121263,Naftna Industrija Srbije AD,E100000121263,Naftna Industrija Srbije AD,1
E100000123261,natural person(s),E100000000533,PT Medco Energi Internasional Tbk,1
E100000123261,natural person(s),E100000000645,Japan Petroleum Exploration Co,1
E100000123261,natural person(s),E100000001247,KKR & Co. Inc,1
E100000123261,natural person(s),E100000121514,Vedanta Resources Ltd,1
E100000123261,natural person(s),E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000123261,natural person(s),E100000137427,Woodside Energy Ltd,1
E100000123261,natural person(s),E100001014065,Aiteo Eastern E&P Co Ltd,1
E100000123261,natural person(s),E100001014104,Amerisur SA,1
E100000123261,natural person(s),E100001014281,Baymark Pipeline LLC,1
E100000123261,natural person(s),E100001014298,Blueknight Energy Partners GP LLC,1
E100000123261,natural person(s),E100001014299,Ergon Inc,1
E100000123261,natural person(s),E100001014343,CEPSA Colombia SA,1
E100000123261,natural person(s),E100001014362,Caddo Pipeline LLC,1
E100000123261,natural person(s),E100001014399,Lotus Midstream Operations LLC,1
E100000123261,natural person(s),E100001014424,Enterprise Midstream Companies LLC,1
E100000123261,natural person(s),E100001014436,Chevron North Sea Ltd,1
E100000123261,natural person(s),E100001014510,Cook Inlet Pipeline Co,1
E100000123261,natural person(s),E100001014523,Cushing Connect Pipeline & Terminal LLC,1
E100000123261,natural person(s),E100001014529,Hellenic Gas Transmission System Operator SA,1
E100000123261,natural person(s),E100001014703,APA Ethane Pty Ltd,1
E100000123261,natural person(s),E100001014859,Globaltec LLC,1
E100000123261,natural person(s),E100001014947,Harvest Alaska LLC,1
E100000123261,natural person(s),E100001015011,Hiland Crude LLC,1
E100000123261,natural person(s),E100001015112,Iron Horse Pipeline LLC,1
E100000123261,natural person(s),E100001015113,Powder River Gateway LLC,1
E100000123261,natural person(s),E100001015115,Silver Creek Midstream LLC,1
E100000123261,natural person(s),E100001015260,Kinder Morgan Crude & Condensate LLC,1
E100000123261,natural person(s),E100001015282,Kinder Morgan Freedom Pipeline LLC,1
E100000123261,natural person(s),E100001015352,Kuwait Energy PLC,1
E100000123261,natural person(s),E100001015370,Salt Creek Midstream LLC,1
E100000123261,natural person(s),E100001015405,Norilsktransgaz JSC,1
E100000123261,natural person(s),E100001015545,New Zealand Energy Corp,1
E100000123261,natural person(s),E100001015667,PBF Logistics LP,1
E100000123261,natural person(s),E100001015668,PEL 91,1
E100000123261,natural person(s),E100001015672,PNG LNG Inc,1
E100000123261,natural person(s),E100001015806,Transportadora de Gas del Perú SA,1
E100000123261,natural person(s),E100001015844,Pilgrim Pipelines Holdings LLC,1
E100000123261,natural person(s),E100001015855,Plains Midstream Canada ULC,1
E100000123261,natural person(s),E100001015858,Products (SE) Pipe Line Corp,1
E100000123261,natural person(s),E100001015869,Point Thomson Export Pipeline LLC,1
E100000123261,natural person(s),E100001015875,TexStar Midstream Logistics LP,1
E100000123261,natural person(s),E100001015942,NNK-Sakhalinmorneftegaz LLC,1
E100000123261,natural person(s),E100001016013,W.A.G. Pipeline Pty Ltd,1
E100000123261,natural person(s),E100002001297,Adani Ports and Special Economic Zone Ltd,1
E100000123261,natural person(s),E100002001361,Tri-States NGL Pipeline LLC,1
E100000123261,natural person(s),E100002004184,Dixie Pipeline Company LLC,1
E100000123261,natural person(s),E100002004327,Liquigas Ltd,1
E100000123261,natural person(s),E100002004416,Panola Pipeline Company LLC,1
E100000123261,natural person(s),E100002004453,Raffineria Padana Olii Minerali SARPOM SRL,1
E100000123261,natural person(s),E100002004494,Skelly-Belvieu Pipeline Company LLC,1
E100000123261,natural person(s),E100002010851,Pacific Pipeline System LLC,1
E100000123428,Liaoning State-Owned Assets Management Co Ltd,E100000122509,North Huajin Chemical Industries Group Corp,1
E100000124666,Liaoning Huida Enterprise Management Co Ltd,E100000122509,North Huajin Chemical Industries Group Corp,1
E100000124919,Liaoning Holding (Group) Co Ltd,E100000122509,North Huajin Chemical Industries Group Corp,1
E100000124954,Chang'an Huitong Co Ltd,E100000124313,Shaanxi Yanchang Petroleum (Group) Co Ltd,1
E100000125246,Sinochem Holdings Corp Ltd,E100001014641,Emerald Energy PLC,1
E100000125511,Shaanxi Provincial People's Government State-owned Assets Supervision and Administration Commission,E100000124313,Shaanxi Yanchang Petroleum (Group) Co Ltd,1
E100000125551,Shandong Provincial People's Government State-owned Assets Supervision and Administration Commission,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000125588,State-owned Assets Supervision and Administration Commission of the People's Government of Liaoning Province,E100000122509,North Huajin Chemical Industries Group Corp,1
E100000125629,Liaoning Provincial Department of Finance,E100000122509,North Huajin Chemical Industries Group Corp,1
E100000125636,Yan'an Municipal People's Government State-owned Assets Supervision and Administration Commission,E100000124313,Shaanxi Yanchang Petroleum (Group) Co Ltd,1
E100000125675,Shandong Provincial Department of Finance,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000127409,Fuhai Group New Energy Holding Co Ltd,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000127412,Shengli Oilfield Tianqin Investment Consulting Co Ltd,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000128421,Shandong High-Speed Group Co Ltd,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000128609,"Shengli Oil Field Dongsheng Tianqin Science, Industry and Trade Co Ltd",E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000130265,Employee Stock Ownership Association of Lihuayi Group Co Ltd,E100000127540,Lihuayi Group Co Ltd,1
E100000131640,Government of Niger,E100000131640,Government of Niger,1
E100000132388,unknown,E100000000118,Inter Pipeline Ltd,1
E100000132388,unknown,E100000000881,Tatneft PJSC,1
E100000132388,unknown,E100000003650,Nigerian Agip Oil Company Ltd,1
E100000132388,unknown,E100000004170,Tecpetrol SA,1
E100000132388,unknown,E100000120689,KDB Infrastructure Investments Asset Management Co Ltd,1
E100000132388,unknown,E100000124313,Shaanxi Yanchang Petroleum (Group) Co Ltd,1
E100000132388,unknown,E100000126880,Dongying UNITED Petroleum Chemical Co Ltd,1
E100000132388,unknown,E100000127540,Lihuayi Group Co Ltd,1
E100000132388,unknown,E100001014482,Cold Lake Pipeline LP,1
E100000132388,unknown,E100001014521,Millux Holdings LLC,1
E100000132388,unknown,E100001014721,ExxonMobil Exploration Argentina SRL,1
E100000132388,unknown,E100001015112,Iron Horse Pipeline LLC,1
E100000132388,unknown,E100001015113,Powder River Gateway LLC,1
E100000132388,unknown,E100001015288,Mardi Gras Transportation System Co LLC,1
E100000132388,unknown,E100001015384,Seahorse Pipeline LLC,1
E100000132388,unknown,E100001015839,PetroChina Canada Ltd,1
E100000132388,unknown,E100001015858,Products (SE) Pipe Line Corp,1
E100000132388,unknown,E100001015912,Proteus Oil Pipeline Company LLC,1
E100000132388,unknown,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100000132388,unknown,E100002001361,Tri-States NGL Pipeline LLC,1
E100000132388,unknown,E100002004327,Liquigas Ltd,1
E100000132388,unknown,E100002004332,Compañía Mega SA,1
E100000132388,unknown,E100002004375,ORLEN Lietuva AB,1
E100000132388,unknown,E100002004416,Panola Pipeline Company LLC,1
E100000132388,unknown,E100002004459,Seadrift Pipeline LLC,1
E100000133542,The Dai-ichi Life Insurance Co Ltd,E100000000645,Japan Petroleum Exploration Co,1
E100000133592,OQ Gas Networks SAOC,E100000133592,OQ Gas Networks SAOC,1
E100000134222,Mizuho Financial Group Inc,E100000000645,Japan Petroleum Exploration Co,1
E100000135826,Citigroup Inc,E100000137427,Woodside Energy Ltd,1
E100000135826,Citigroup Inc,E100001014703,APA Ethane Pty Ltd,1
E100000135826,Citigroup Inc,E100001015668,PEL 91,1
E100000135826,Citigroup Inc,E100001015672,PNG LNG Inc,1
E100000135826,Citigroup Inc,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100000136108,State Street Bank and Trust Co,E100000000645,Japan Petroleum Exploration Co,1
E100000136108,State Street Bank and Trust Co,E100001016002,Vankorneft JSC,1
E100000136108,State Street Bank and Trust Co,E100001016003,Verkhnechonskneftegaz JSC,1
E100000139852,JPMorgan Chase Bank,E100000137427,Woodside Energy Ltd,1
E100000139852,JPMorgan Chase Bank,E100001014703,APA Ethane Pty Ltd,1
E100000139852,JPMorgan Chase Bank,E100001015668,PEL 91,1
E100000139852,JPMorgan Chase Bank,E100001015672,PNG LNG Inc,1
E100000139852,JPMorgan Chase Bank,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100000149031,Korea National Oil Corp,E100001014566,Dana Petroleum Ltd,1
E100000149640,Savannah Energy PLC,E100000149640,Savannah Energy PLC,1
E100000152013,Energy Infrastructure Partners AG,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100000153028,Oil India Ltd,E100000001916,HPCL-Mittal Energy Ltd,1
E100000153028,Oil India Ltd,E100001014879,Greater Nile Petroleum Operating Co Ltd,1
E100000153028,Oil India Ltd,E100001015281,Mansarovar Energy Colombia Ltd,1
E100000153028,Oil India Ltd,E100001016002,Vankorneft JSC,1
E100000180733,China National Petroleum Corp,E100001014879,Greater Nile Petroleum Operating Co Ltd,1
E100000180733,China National Petroleum Corp,E100001015839,PetroChina Canada Ltd,1
E100000181249,Citibank National Association,E100000000019,Origin Energy Ltd,1
E100000181249,Citibank National Association,E100000137427,Woodside Energy Ltd,1
E100000181249,Citibank National Association,E100001014703,APA Ethane Pty Ltd,1
E100000181249,Citibank National Association,E100001015668,PEL 91,1
E100000181249,Citibank National Association,E100001015672,PNG LNG Inc,1
E100000181249,Citibank National Association,E100001016013,W.A.G. Pipeline Pty Ltd,1
E100000188403,ONGC,E100001016002,Vankorneft JSC,1
E100000192363,Sinopec,E100001015839,PetroChina Canada Ltd,1
E100000192367,Sinopec Corp,E100001015839,PetroChina Canada Ltd,1
E100000192495,ONGC-Videsh,E100001015281,Mansarovar Energy Colombia Ltd,1
E100000192496,SINOPEC,E100001015281,Mansarovar Energy Colombia Ltd,1
E100000192528,CITIC Securities,E100001015839,PetroChina Canada Ltd,1
E100000192563,Oil India Limited Consortium,E100001016002,Vankorneft JSC,1
E100001000008,Government of Algeria,E100001015806,Transportadora de Gas del Perú SA,1
E100001000084,Government of Indonesia,E100001014154,Etablissements Maurel & Prom SA,1
E100001000084,Government of Indonesia,E100001015679,PT Pertamina Gas Negara Tbk,1
E100001000085,Government of Norway,E100000000766,Equinor ASA,1
E100001000085,Government of Norway,E100000001607,Ørsted A/S,1
E100001000085,Government of Norway,E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100001000085,Government of Norway,E100001014305,Brae Group,1
E100001000085,Government of Norway,E100001014692,Equinor Energy AS,1
E100001000086,State-owned Assets Supervision and Administration Commission,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100001000088,Government of South Africa,E100001015969,Transnet SOC Ltd,1
E100001000090,Ministry of Energy (Romania),E100001014502,Conpet SA,1
E100001000094,Government of Russia,E100000000874,Rosneft PJSC,1
E100001000094,Government of Russia,E100000121263,Naftna Industrija Srbije AD,1
E100001000094,Government of Russia,E100001000094,Government of Russia,1
E100001000094,Government of Russia,E100001016002,Vankorneft JSC,1
E100001000094,Government of Russia,E100001016003,Verkhnechonskneftegaz JSC,1
E100001000094,Government of Russia,E100002008081,Transneft-Prikamye JSC,1
E100001000095,Emirate of Abu Dhabi (United Arab Emirates),E100000001078,Abu Dhabi National Energy Company PJSC,1
E100001000095,Emirate of Abu Dhabi (United Arab Emirates),E100001014027,Abu Dhabi Crude Oil Pipeline LLC,1
E100001000095,Emirate of Abu Dhabi (United Arab Emirates),E100001014343,CEPSA Colombia SA,1
E100001000095,Emirate of Abu Dhabi (United Arab Emirates),E100001015636,OMV (Norge) AS,1
E100001000095,Emirate of Abu Dhabi (United Arab Emirates),E100001015693,Pak-Arab Pipeline Co Ltd,1
E100001000147,Ministry of Petroleum and Mineral Resources (Egypt),E100001016016,Western Desert Operating Petroleum Co,1
E100001000148,Government of Egypt,E100001016016,Western Desert Operating Petroleum Co,1
E100001000178,The Master Trust Bank of Japan Ltd,E100000000645,Japan Petroleum Exploration Co,1
E100001000179,Custody Bank of Japan Ltd,E100000000645,Japan Petroleum Exploration Co,1
E100001000194,Government of Panama,E100001015830,Petroterminal de Panama SA,1
E100001000197,Government of Kazakhstan,E100001000197,Government of Kazakhstan,1
E100001000197,Government of Kazakhstan,E100001015190,KMG International NV,1
E100001000198,Government of Saudi Arabia,E100000003600,Motiva Enterprises LLC,1
E100001000198,Government of Saudi Arabia,E100001014136,Aramco Gulf Operations Co Ltd,1
E100001000201,City of Munich,E100001014305,Brae Group,1
E100001000250,Government of Azerbaijan,E100001000250,Government of Azerbaijan,1
E100001000264,Government of Hungary,E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100001000264,Government of Hungary,E100002004536,IES Italiana Energia e Servizi SpA,1
E100001000265,Government of Trinidad and Tobago,E100001015428,National Gas Company of Trinidad and Tobago Ltd,1
E100001000270,Federal Agency for State Property Management (Russia),E100000121263,Naftna Industrija Srbije AD,1
E100001000270,Federal Agency for State Property Management (Russia),E100001016002,Vankorneft JSC,1
E100001000270,Federal Agency for State Property Management (Russia),E100001016003,Verkhnechonskneftegaz JSC,1
E100001000278,Government of Iraq,E100000001354,Ministry of Electricity (Iraq),1
E100001000295,Government of Tunisia,E100001014690,Entreprise Tunisienne d'Activités Pétrolières,1
E100001000306,Republic of Tatarstan,E100000000881,Tatneft PJSC,1
E100001000311,Government of Brazil,E100002004332,Compañía Mega SA,1
E100001000312,BNDES Participações SA,E100002004332,Compañía Mega SA,1
E100001000313,Brazilian Development Bank,E100002004332,Compañía Mega SA,1
E100001000314,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços (Brasil)",E100002004332,Compañía Mega SA,1
E100001000328,HKSCC Nominees Ltd,E100001015839,PetroChina Canada Ltd,1
E100001000330,Qatar Holding LLC,E100001015405,Norilsktransgaz JSC,1
E100001000330,Qatar Holding LLC,E100001016002,Vankorneft JSC,1
E100001000330,Qatar Holding LLC,E100001016003,Verkhnechonskneftegaz JSC,1
E100001000333,Multiply Group PJSC,E100000001078,Abu Dhabi National Energy Company PJSC,1
E100001000346,Invesco Ltd,E100001014873,Grand Mesa Pipeline LLC,1
E100001000348,BlackRock Inc,E100000000645,Japan Petroleum Exploration Co,1
E100001000348,BlackRock Inc,E100000000975,Iberdrola SA,1
E100001000348,BlackRock Inc,E100000001247,KKR & Co. Inc,1
E100001000348,BlackRock Inc,E100000137427,Woodside Energy Ltd,1
E100001000348,BlackRock Inc,E100001014264,Tesoro High Plains Pipeline Company LLC,1
E100001000348,BlackRock Inc,E100001014266,Baku-Tbilisi-Ceyhan Pipeline Co,1
E100001000348,BlackRock Inc,E100001014305,Brae Group,1
E100001000348,BlackRock Inc,E100001014343,CEPSA Colombia SA,1
E100001000348,BlackRock Inc,E100001014499,ConocoPhillips Alaska Inc,1
E100001000348,BlackRock Inc,E100001014500,ConocoPhillips Skandinavia AS,1
E100001000348,BlackRock Inc,E100001014501,ConocoPhillips Transportation Alaska Inc,1
E100001000348,BlackRock Inc,E100001014529,Hellenic Gas Transmission System Operator SA,1
E100001000348,BlackRock Inc,E100001014572,Delek US Holdings Inc,1
E100001000348,BlackRock Inc,E100001014582,Diamondback Energy Inc,1
E100001000348,BlackRock Inc,E100001014627,East African Crude Oil Pipeline Ltd,1
E100001000348,BlackRock Inc,E100001014673,Endymion Oil Pipeline Company LLC,1
E100001000348,BlackRock Inc,E100001014703,APA Ethane Pty Ltd,1
E100001000348,BlackRock Inc,E100001014728,ExxonMobil Pipeline Co,1
E100001000348,BlackRock Inc,E100001014854,Gibson Energy Inc,1
E100001000348,BlackRock Inc,E100001014873,Grand Mesa Pipeline LLC,1
E100001000348,BlackRock Inc,E100001014875,Gray Oak Pipeline LLC,1
E100001000348,BlackRock Inc,E100001015011,Hiland Crude LLC,1
E100001000348,BlackRock Inc,E100001015053,Illinois Extension Pipeline Company LLC,1
E100001000348,BlackRock Inc,E100001015112,Iron Horse Pipeline LLC,1
E100001000348,BlackRock Inc,E100001015113,Powder River Gateway LLC,1
E100001000348,BlackRock Inc,E100001015210,LOCAP LLC,1
E100001000348,BlackRock Inc,E100001015211,LOOP LLC,1
